,id,company_name,update_day,year_change_percent
997,998,SGOC,2018,-72.00000127156575
998,999,SGOC,2019,-16.190472838559508
999,1000,SGOC,2020,7.954544684857372
1000,1001,SGOC,2021,36.842101960961465
1001,1002,APWC,2014,nan
1002,1003,APWC,2015,1.960782480441495
1003,1004,APWC,2016,-43.46153528732649
1004,1005,APWC,2017,84.35374050360166
1005,1006,APWC,2018,-0.3690033329333297
1006,1007,APWC,2019,-34.4444463086226
1007,1008,APWC,2020,-20.903955296920035
1008,1009,APWC,2021,57.142863224963854
1009,1010,CYD,2014,nan
1010,1011,CYD,2015,-1.3698642526479285
1011,1012,CYD,2016,-44.17734939867062
1012,1013,CYD,2017,32.631578082793354
1013,1014,CYD,2018,72.15008081805166
1014,1015,CYD,2019,-48.32355570704917
1015,1016,CYD,2020,7.866993293032021
1016,1017,CYD,2021,21.353377129212326
1017,1018,HUDI,2021,nan
1018,1019,PETZ,2017,nan
1019,1020,PETZ,2018,-6.9767454754925895
1020,1021,PETZ,2019,-89.98214287386865
1021,1022,PETZ,2020,126.55972396142889
1022,1023,PETZ,2021,37.68685774355297
1023,1024,REDU,2017,nan
1024,1025,REDU,2018,-9.187501668930054
1025,1026,REDU,2019,-47.62560032092815
1026,1027,REDU,2020,-12.614980569042793
1027,1028,REDU,2021,-9.624058004622237
1028,1029,CLNN,2018,nan
1029,1030,CLNN,2019,1.5384576259515224
1030,1031,CLNN,2020,6.363637764810804
1031,1032,CLNN,2021,-31.62393170133963
1032,1033,SINO,2014,nan
1033,1034,SINO,2015,2.7397233430072485
1034,1035,SINO,2016,-46.666666666666664
1035,1036,SINO,2017,275.0
1036,1037,SINO,2018,-14.333330790201822
1037,1038,SINO,2019,-70.03891213743123
1038,1039,SINO,2020,-41.558440110799616
1039,1040,SINO,2021,-7.111114925808376
1040,1041,NOAH,2014,nan
1041,1042,NOAH,2015,0.048568376919506925
1042,1043,NOAH,2016,24.660193347742148
1043,1044,NOAH,2017,-14.95327144452542
1044,1045,NOAH,2018,110.62270915116873
1045,1046,NOAH,2019,-10.413045468537703
1046,1047,NOAH,2020,-13.152143385966468
1047,1048,NOAH,2021,27.828999244734728
1048,1049,BYSI,2017,nan
1049,1050,BYSI,2018,75.22659418050041
1050,1051,BYSI,2019,-39.20689944563241
1051,1052,BYSI,2020,-13.499712274876323
1052,1053,BYSI,2021,-22.754100111664318
1053,1054,LEDS,2014,nan
1054,1055,LEDS,2015,2.8571446736653647
1055,1056,LEDS,2016,-62.96296361706056
1056,1057,LEDS,2017,-12.000000476837158
1057,1058,LEDS,2018,3.9772757290562484
1058,1059,LEDS,2019,-29.50820045894924
1059,1060,LEDS,2020,-23.255810944780777
1060,1061,LEDS,2021,74.24242497220256
1061,1062,ADAG,2021,nan
1062,1063,COE,2016,nan
1063,1064,COE,2017,-21.97452393732639
1064,1065,COE,2018,-17.619048885670473
1065,1066,COE,2019,-44.9215502445021
1066,1067,COE,2020,45.27735336649889
1067,1068,COE,2021,173.818391073608
1068,1069,DQ,2014,nan
1069,1070,DQ,2015,-1.0769824785642008
1070,1071,DQ,2016,-37.45967793880218
1071,1072,DQ,2017,25.789811502520497
1072,1073,DQ,2018,207.7908862511177
1073,1074,DQ,2019,-62.46461439557457
1074,1075,DQ,2020,127.15173036994759
1075,1076,DQ,2021,477.34375247382565
1076,1077,HYW,2021,nan
1077,1078,MYT,2015,nan
1078,1079,MYT,2016,-91.02564039117183
1079,1080,MYT,2017,-50.20408305594873
1080,1081,MYT,2018,47.540990814859015
1081,1082,MYT,2019,-24.07407775337299
1082,1083,MYT,2020,-26.82926474689796
1083,1084,MYT,2021,176.66665010982155
1084,1085,ACBAU,2021,nan
1085,1086,CLEU,2020,nan
1086,1087,CLEU,2021,-16.263741031531826
1087,1088,FHS,2021,nan
1088,1089,XPEV,2020,nan
1089,1090,XPEV,2021,105.09433008250362
1090,1091,JOBS,2014,nan
1091,1092,JOBS,2015,-0.4749985451071153
1092,1093,JOBS,2016,-20.325659708645794
1093,1094,JOBS,2017,18.2170550710978
1094,1095,JOBS,2018,82.891213131746
1095,1096,JOBS,2019,-2.379398745029268
1096,1097,JOBS,2020,38.73121261644538
1097,1098,JOBS,2021,-17.54512887938882
1098,1099,CREG,2014,nan
1099,1100,CREG,2015,4.166666666666667
1100,1101,CREG,2016,-52.0
1101,1102,CREG,2017,-58.888888359069824
1102,1103,CREG,2018,85.81080841617573
1103,1104,CREG,2019,-72.00000069358133
1104,1105,CREG,2020,-62.33766016619943
1105,1106,CREG,2021,63.10344356985935
1106,1107,TYHT,2016,nan
1107,1108,TYHT,2017,-46.603260760020866
1108,1109,TYHT,2018,-43.81679292987849
1109,1110,TYHT,2019,-74.04891237838757
1110,1111,TYHT,2020,2.966838782348204
1111,1112,TYHT,2021,-44.4444429477804
1112,1113,VNET,2014,nan
1113,1114,VNET,2015,-0.39036738054081216
1114,1115,VNET,2016,33.63813536057952
1115,1116,VNET,2017,-65.93352833783229
1116,1117,VNET,2018,14.34720272742653
1117,1118,VNET,2019,3.3877037394504264
1118,1119,VNET,2020,-11.893198658467227
1119,1120,VNET,2021,342.0110074504818
1120,1121,CD,2020,nan
1121,1122,CD,2021,33.28571319580078
1122,1123,CIH,2019,nan
1123,1124,CIH,2020,42.55498175301187
1124,1125,CIH,2021,-41.839759504270454
1125,1126,PLIN,2019,nan
1126,1127,PLIN,2020,-14.444446563720703
1127,1128,PLIN,2021,-76.6233766635889
1128,1129,BLCT,2020,nan
1129,1130,BLCT,2021,-50.92361664141152
1130,1131,TAL,2014,nan
1131,1132,TAL,2015,-0.2870364657753593
1132,1133,TAL,2016,62.07268171200137
1133,1134,TAL,2017,55.79483519327339
1134,1135,TAL,2018,153.0141165004335
1135,1136,TAL,2019,-13.653264260541114
1136,1137,TAL,2020,88.84540681321376
1137,1138,TAL,2021,42.23833627651393
1138,1139,BILI,2018,nan
1139,1140,BILI,2019,45.322242292561704
1140,1141,BILI,2020,38.05436243936528
1141,1142,BILI,2021,368.6528524548171
1142,1143,ZH,2021,nan
1143,1144,HCM,2016,nan
1144,1145,HCM,2017,5.1111080028392655
1145,1146,HCM,2018,167.79422920161596
1146,1147,HCM,2019,-41.36841924566971
1147,1148,HCM,2020,13.038593760179339
1148,1149,HCM,2021,27.218588822505094
1149,1150,CPHI,2014,nan
1150,1151,CPHI,2015,3.333330021964311
1151,1152,CPHI,2016,-58.06451798973916
1152,1153,CPHI,2017,84.61538726056125
1153,1154,CPHI,2018,-29.166664338360178
1154,1155,CPHI,2019,29.411762643437918
1155,1156,CPHI,2020,9.090907243657693
1156,1157,CPHI,2021,83.33333643774199
1157,1158,ASX,2014,nan
1158,1159,ASX,2015,-1.7973800446762143
1159,1160,ASX,2016,-8.985031915558729
1160,1161,ASX,2017,-7.86105749235426
1161,1162,ASX,2018,29.365079965781256
1162,1163,ASX,2019,-45.39877372401996
1163,1164,ASX,2020,55.05618173175204
1164,1165,ASX,2021,7.246378564303781
1165,1166,LGHL,2019,nan
1166,1167,LGHL,2020,4.682630374776157
1167,1168,LGHL,2021,-82.10735708513154
1168,1169,IDEX,2014,nan
1169,1170,IDEX,2015,4.188483995466052
1170,1171,IDEX,2016,-11.055277766628947
1171,1172,IDEX,2017,-33.3333355783294
1172,1173,IDEX,2018,286.44069029455505
1173,1174,IDEX,2019,-74.12280784309297
1174,1175,IDEX,2020,-32.20338580663828
1175,1176,IDEX,2021,137.49999348074206
1176,1177,CCNC,2015,nan
1177,1178,CCNC,2016,-0.42105223003186676
1178,1179,CCNC,2017,3.4883712724666665
1179,1180,CCNC,2018,-1.6343191832027852
1180,1181,CCNC,2019,-68.22430003722597
1181,1182,CCNC,2020,-31.372550852891838
1182,1183,CCNC,2021,70.47619458499157
1183,1184,MFH,2015,nan
1184,1185,MFH,2016,-51.24481404973558
1185,1186,MFH,2017,-19.78723241927776
1186,1187,MFH,2018,-73.2095486019236
1187,1188,MFH,2019,-95.01980196056547
1188,1189,MFH,2020,60.0397561779086
1189,1190,MFH,2021,88.81987172932472
1190,1191,NIO,2018,nan
1191,1192,NIO,2019,12.149534709423007
1192,1193,NIO,2020,-39.833335081736244
1193,1194,NIO,2021,1303.6010980992094
1194,1195,BGNE,2016,nan
1195,1196,BGNE,2017,9.35674753684074
1196,1197,BGNE,2018,233.72774182258348
1197,1198,BGNE,2019,33.04294440217914
1198,1199,BGNE,2020,24.569822728974202
1199,1200,BGNE,2021,56.11515018403157
1200,1201,SJ,2019,nan
1201,1202,SJ,2020,3.6772181622062665
1202,1203,SJ,2021,-13.300487473228998
1203,1204,BIDU,2014,nan
1204,1205,BIDU,2015,-2.4831591020122548
1205,1206,BIDU,2016,-18.461329349197403
1206,1207,BIDU,2017,-8.183830719709572
1207,1208,BIDU,2018,41.87672422836467
1208,1209,BIDU,2019,-33.90716266099122
1209,1210,BIDU,2020,-16.75349034115448
1210,1211,BIDU,2021,65.14214344487432
1211,1212,ZNH,2014,nan
1212,1213,ZNH,2015,-2.9003804434797864
1213,1214,ZNH,2016,50.60606208229788
1214,1215,ZNH,2017,-25.00718750788104
1215,1216,ZNH,2018,93.48409063627074
1216,1217,ZNH,2019,-40.84785879332691
1217,1218,ZNH,2020,16.342936933576233
1218,1219,ZNH,2021,-14.047210225496473
1219,1220,UPC,2021,nan
1220,1221,CAN,2019,nan
1221,1222,CAN,2020,-37.77777883741591
1222,1223,CAN,2021,10.178574667293253
1223,1224,ANPC,2020,nan
1224,1225,ANPC,2021,-45.13457272823125
1225,1226,BRQS,2015,nan
1226,1227,BRQS,2016,-0.20161751622832577
1227,1228,BRQS,2017,5.050505245112611
1228,1229,BRQS,2018,-47.9423054527248
1229,1230,BRQS,2019,-40.22903508469849
1230,1231,BRQS,2020,-44.19035969671035
1231,1232,BRQS,2021,-45.73643288048325
1232,1233,LKCO,2019,nan
1233,1234,LKCO,2020,-86.28472239468935
1234,1235,LKCO,2021,-56.645570646931446
1235,1236,XIN,2014,nan
1236,1237,XIN,2015,1.2931022522848876
1237,1238,XIN,2016,48.08511320418959
1238,1239,XIN,2017,42.5287359471774
1239,1240,XIN,2018,39.11290407863045
1240,1241,XIN,2019,-45.507247268189595
1241,1242,XIN,2020,-3.191486326155476
1242,1243,XIN,2021,-41.20879002116096
1243,1244,IMOS,2014,nan
1244,1245,IMOS,2015,1.7353617742229663
1245,1246,IMOS,2016,-20.554368517996046
1246,1247,IMOS,2017,-16.802296649963672
1247,1248,IMOS,2018,21.931036587419182
1248,1249,IMOS,2019,-5.5429837405004765
1249,1250,IMOS,2020,37.365266383495836
1250,1251,IMOS,2021,6.233654193044796
1251,1252,KRKR,2019,nan
1252,1253,KRKR,2020,-41.09698018798452
1253,1254,KRKR,2021,-60.86369561289213
1254,1255,SOGO,2017,nan
1255,1256,SOGO,2018,-11.153844686654898
1256,1257,SOGO,2019,-56.363637414517136
1257,1258,SOGO,2020,-9.722217754501902
1258,1259,SOGO,2021,78.68131370622766
1259,1260,CGA,2014,nan
1260,1261,CGA,2015,0.6756696528056335
1261,1262,CGA,2016,-2.684561324194985
1262,1263,CGA,2017,-16.551719677622998
1263,1264,CGA,2018,2.4793364003288207
1264,1265,CGA,2019,-61.2903213401739
1265,1266,CGA,2020,-51.04166977107513
1266,1267,CGA,2021,8.156029238234867
1267,1268,QLI,2021,nan
1268,1269,CSCW,2014,nan
1269,1270,CSCW,2015,0.9389661902324951
1270,1271,CSCW,2016,-65.81395433940646
1271,1272,CSCW,2017,36.054419120715544
1272,1273,CSCW,2018,110.99998950958252
1273,1274,CSCW,2019,-47.86729485633924
1274,1275,CSCW,2020,-36.36363882663816
1275,1276,CSCW,2021,-57.142854710014454
1276,1277,NTES,2014,nan
1277,1278,NTES,2015,-1.4249302022012842
1278,1279,NTES,2016,70.42849564948271
1279,1280,NTES,2017,30.637338226080317
1280,1281,NTES,2018,59.52788897024755
1281,1282,NTES,2019,-34.27133999911949
1282,1283,NTES,2020,38.69526052981268
1283,1284,NTES,2021,51.95000689428785
1284,1285,CNTB,2021,nan
1285,1286,BIMI,2014,nan
1286,1287,BIMI,2015,-2.5477757787232687
1287,1288,BIMI,2016,-43.790847687144954
1288,1289,BIMI,2017,1.1627895694091226
1289,1290,BIMI,2018,13.793103920766107
1290,1291,BIMI,2019,1529.2928288267808
1291,1292,BIMI,2020,-79.78921165481127
1292,1293,BIMI,2021,-48.466259126915546
1293,1294,HUSN,2017,nan
1294,1295,HUSN,2018,258.2608761994735
1295,1296,HUSN,2019,-98.00970879208076
1296,1297,HUSN,2020,32.92683449832551
1297,1298,HUSN,2021,225.68805904643727
1298,1299,STG,2018,nan
1299,1300,STG,2019,-70.05988160733519
1300,1301,STG,2020,-14.333335558573404
1301,1302,STG,2021,-59.14396966573436
1302,1303,GTEC,2018,nan
1303,1304,GTEC,2019,2.484469719556563
1304,1305,GTEC,2020,-49.49494754887388
1305,1306,GTEC,2021,33.19999694824219
1306,1307,QK,2019,nan
1307,1308,QK,2020,-36.69988203730331
1308,1309,QK,2021,-76.98861057270621
1309,1310,CJJD,2014,nan
1310,1311,CJJD,2015,-6.976737738815951
1311,1312,CJJD,2016,-27.083336230781228
1312,1313,CJJD,2017,-4.000002997262137
1313,1314,CJJD,2018,-26.190473318370202
1314,1315,CJJD,2019,54.83870502565211
1315,1316,CJJD,2020,-6.250000388051081
1316,1317,CJJD,2021,-43.88888793227111
1317,1318,JKS,2014,nan
1318,1319,JKS,2015,1.338329742589624
1319,1320,JKS,2016,31.27311136215522
1320,1321,JKS,2017,-38.43058367860692
1321,1322,JKS,2018,57.64706234343457
1322,1323,JKS,2019,-60.53067940910468
1323,1324,JKS,2020,137.28990615925318
1324,1325,JKS,2021,175.43161044899443
1325,1326,LX,2017,nan
1326,1327,LX,2018,1279.3103642671852
1327,1328,LX,2019,-49.64285578046526
1328,1329,LX,2020,98.55318817373538
1329,1330,LX,2021,-53.671952662109135
1330,1331,BAOS,2021,nan
1331,1332,TIGR,2019,nan
1332,1333,TIGR,2020,-57.372984048230634
1333,1334,TIGR,2021,112.7906991250454
1334,1335,AGBA,2019,nan
1335,1336,AGBA,2020,2.323237421950424
1336,1337,AGBA,2021,3.2576497529908233
1337,1338,CAAS,2014,nan
1338,1339,CAAS,2015,0.14306479555486792
1339,1340,CAAS,2016,-36.42857415335519
1340,1341,CAAS,2017,19.550570779460553
1341,1342,CAAS,2018,-11.46616755322224
1342,1343,CAAS,2019,-49.681531499700434
1343,1344,CAAS,2020,32.067521754438914
1344,1345,CAAS,2021,91.05430672297712
1345,1346,DSAC,2020,nan
1346,1347,DSAC,2021,2.1977995070511858
1347,1348,UTSI,2014,nan
1348,1349,UTSI,2015,3.690033329333297
1349,1350,UTSI,2016,-18.86120933032886
1350,1351,UTSI,2017,-14.473681045921406
1351,1352,UTSI,2018,188.71794752663962
1352,1353,UTSI,2019,-52.04262890229378
1353,1354,UTSI,2020,8.518519074501478
1354,1355,UTSI,2021,-51.877135341436144
1355,1356,BTNB,2021,nan
1356,1357,TAOP,2014,nan
1357,1358,TAOP,2015,1.4285677955264138
1358,1359,TAOP,2016,-60.28168853909089
1359,1360,TAOP,2017,-47.51773005673686
1360,1361,TAOP,2018,101.35133930561126
1361,1362,TAOP,2019,-20.805366263758806
1362,1363,TAOP,2020,-53.38983067970309
1363,1364,TAOP,2021,-16.969695480949163
1364,1365,NEWA,2017,nan
1365,1366,NEWA,2018,21.584691390933305
1366,1367,NEWA,2019,-40.89887129960955
1367,1368,NEWA,2020,-40.47528696349023
1368,1369,NEWA,2021,5.078247133837117
1369,1370,DAO,2019,nan
1370,1371,DAO,2020,12.55999755859375
1371,1372,DAO,2021,76.26154779650393
1372,1373,QH,2020,nan
1373,1374,QH,2021,-40.58333237965902
1374,1375,CANG,2018,nan
1375,1376,CANG,2019,-36.75357641894743
1376,1377,CANG,2020,20.345747522460012
1377,1378,CANG,2021,-23.20442361558896
1378,1379,KBSF,2014,nan
1379,1380,KBSF,2015,-14.117647058823529
1380,1381,KBSF,2016,-42.465753424657535
1381,1382,KBSF,2017,-86.19047649322994
1382,1383,KBSF,2018,-18.850573591266798
1383,1384,KBSF,2019,-19.546743989031935
1384,1385,KBSF,2020,-29.5774626604173
1385,1386,KBSF,2021,42.49999523162842
1386,1387,WB,2014,nan
1387,1388,WB,2015,1.2802229454440652
1388,1389,WB,2016,24.648878407996076
1389,1390,WB,2017,131.21127276353434
1390,1391,WB,2018,154.87328494319317
1391,1392,WB,2019,-47.189290167978704
1392,1393,WB,2020,-13.776249781176293
1393,1394,WB,2021,-14.780602052600212
1394,1395,WIMI,2020,nan
1395,1396,WIMI,2021,17.510638034521794
1396,1397,BHAT,2019,nan
1397,1398,BHAT,2020,-51.05916600748891
1398,1399,BHAT,2021,-56.218905502143336
1399,1400,VIOT,2018,nan
1400,1401,VIOT,2019,-15.273136249861388
1401,1402,VIOT,2020,6.5789537251491765
1402,1403,VIOT,2021,-36.04938784708151
1403,1404,AIHS,2018,nan
1404,1405,AIHS,2019,-32.25225475234797
1405,1406,AIHS,2020,-82.44680776861578
1406,1407,AIHS,2021,59.09089554439945
1407,1408,HX,2017,nan
1408,1409,HX,2018,-9.991744798130808
1409,1410,HX,2019,-80.11926674054192
1410,1411,HX,2020,-59.85233157676429
1411,1412,HX,2021,-14.94252422072519
1412,1413,QD,2017,nan
1413,1414,QD,2018,-57.50514225892303
1414,1415,QD,2019,-66.45161310170121
1415,1416,QD,2020,12.740390126169283
1416,1417,QD,2021,-71.85500988598305
1417,1418,EDTK,2020,nan
1418,1419,EDTK,2021,-34.37152118376976
1419,1420,HNP,2014,nan
1420,1421,HNP,2015,2.74327992827945
1421,1422,HNP,2016,-41.90871263637216
1422,1423,HNP,2017,-19.130433855461124
1423,1424,HNP,2018,-3.609832953182064
1424,1425,HNP,2019,-2.3107566330327396
1425,1426,HNP,2020,-17.98531714959976
1426,1427,HNP,2021,-28.19493216250648
1427,1428,TME,2018,nan
1428,1429,TME,2019,-8.654542402787643
1429,1430,TME,2020,-4.2993626099696165
1430,1431,TME,2021,57.237927610250935
1431,1432,EZGO,2021,nan
1432,1433,SEED,2014,nan
1433,1434,SEED,2015,0.0
1434,1435,SEED,2016,-6.2068939208984375
1435,1436,SEED,2017,47.79411630646997
1436,1437,SEED,2018,-57.711443588646965
1437,1438,SEED,2019,-43.529409520766315
1438,1439,SEED,2020,6.458331884609386
1439,1440,SEED,2021,166.340495128656
1440,1441,KUKE,2021,nan
1441,1442,YSG,2020,nan
1442,1443,YSG,2021,0.0
1443,1444,AEHL,2014,nan
1444,1445,AEHL,2015,-3.846150319251659
1445,1446,AEHL,2016,25.333330366346573
1446,1447,AEHL,2017,-69.68084966972685
1447,1448,AEHL,2018,-2.631583350296838
1448,1449,AEHL,2019,-23.423423100913638
1449,1450,AEHL,2020,-59.41176525586755
1450,1451,AEHL,2021,15.45894598943656
1451,1452,NFH,2018,nan
1452,1453,NFH,2019,2.083331263727694
1453,1454,NFH,2020,1.3265317541914228
1454,1455,NFH,2021,-13.393755114114379
1455,1456,MOMO,2014,nan
1456,1457,MOMO,2015,2.443204872217043
1457,1458,MOMO,2016,27.196653153753132
1458,1459,MOMO,2017,19.93420901968867
1459,1460,MOMO,2018,36.25891813676203
1460,1461,MOMO,2019,-8.01127117107059
1461,1462,MOMO,2020,49.277899522545155
1462,1463,MOMO,2021,-59.99706768218954
1463,1464,EBON,2020,nan
1464,1465,EBON,2021,74.54068753911848
